date-time,atmospheric pressure (mBar),rainfall (mm),wind speed (m/s),wind direction (degrees),surface temperature (C),relative humidity (%),solar flux (Kw/m2),battery (V)
02/10/2015 12:46,1025,0,0,0,13.09,72.8,0.549006,13.62
02/10/2015 12:47,1025,0,0,0,13.08,71.9,0.549006,13.62
02/10/2015 12:48,1025,0,0,0,12.99,71.9,0.541607,13.62
02/10/2015 12:49,1025,0,0,0,12.94,71.8,0.541607,13.62
02/10/2015 12:50,1025,0,0,0,12.95,72.1,0.546046,13.62
02/10/2015 12:51,1025,0,0,0,13.14,71.9,0.540127,13.62
02/10/2015 12:52,1025,0,0,0,13.17,72,0.543087,13.61
02/10/2015 12:53,1025,0,0,0,13.12,71.3,0.544566,13.61
02/10/2015 12:54,1025,0,0,0,12.8,72.2,0.551965,13.62
02/10/2015 12:55,1025,0,0,0,12.74,72.2,0.547526,13.61
02/10/2015 12:56,1025,0,0,0,12.76,72.5,0.546046,13.61
02/10/2015 12:57,1025,0,0,0,12.87,72.5,0.546046,13.61
02/10/2015 12:58,1025,0,0,0,13,72.7,0.549006,13.61
02/10/2015 12:59,1025,0,0,0,13.08,71.6,0.544566,13.61
02/10/2015 13:00,1025,0,0,0,13.08,71.3,0.546046,13.61
02/10/2015 13:01,1025,0,0,0,13.05,70.7,0.551965,13.61
02/10/2015 13:02,1025,0,0,0,12.98,70.7,0.553445,13.6
02/10/2015 13:03,1025,0,0,0,12.94,71,0.551965,13.6
02/10/2015 13:04,1025,0,0,0,12.95,71.1,0.553445,13.6
02/10/2015 13:05,1025,0,0,0,12.97,70.9,0.553445,13.6
02/10/2015 13:06,1025,0,0,0,12.92,70.8,0.557885,13.6
02/10/2015 13:07,1025,0,0,0,12.8,71.4,0.562324,13.6
02/10/2015 13:08,1025,0,0,0,12.84,71.1,0.557885,13.6
02/10/2015 13:09,1025,0,0,0,12.7,71.6,0.557885,13.6
02/10/2015 13:10,1025,0,0,0,12.7,72,0.556405,13.6
02/10/2015 13:11,1025,0,0,0,12.79,72.1,0.553445,13.6
02/10/2015 13:12,1025,0,0,0,12.83,72.1,0.550486,13.6
02/10/2015 13:13,1025,0,0,0,12.93,71.8,0.549006,13.6
02/10/2015 13:14,1024,0,0,0,12.88,71.8,0.540127,13.6
02/10/2015 13:15,1025,0,0,0,12.84,71.7,0.535688,13.6
02/10/2015 13:16,1024,0,0,0,12.81,71.8,0.541607,13.6
02/10/2015 13:17,1024,0,0,0,12.95,71.1,0.546046,13.6
02/10/2015 13:18,1025,0,0,0,12.82,71.2,0.547526,13.6
02/10/2015 13:19,1024,0,0,0,12.83,71.8,0.549006,13.6
02/10/2015 13:20,1024,0,0,0,12.94,71.6,0.549006,13.6
02/10/2015 13:21,1024,0,0,0,13.03,71.2,0.546046,13.6
02/10/2015 13:22,1024,0,0,0,13.02,71,0.549006,13.6
02/10/2015 13:23,1024,0,0,0,12.98,71,0.550486,13.6
02/10/2015 13:24,1024,0,0,0,12.98,70.9,0.547526,13.6
02/10/2015 13:25,1024,0,0,0,13.02,71.3,0.547526,13.6
02/10/2015 13:26,1024,0,0,0,13.16,70.9,0.541607,13.6
02/10/2015 13:27,1024,0,0,0,13.12,70.3,0.546046,13.6
02/10/2015 13:28,1024,0,0,0,12.98,70.8,0.529768,13.6
02/10/2015 13:29,1024,0,0,0,13.05,71.1,0.529768,13.6
02/10/2015 13:30,1024,0,0,0,13.04,70.6,0.546046,13.59
02/10/2015 13:31,1024,0,0,0,12.99,70.8,0.544566,13.6
02/10/2015 13:32,1024,0,0,0,13.03,70.9,0.541607,13.6
02/10/2015 13:33,1024,0,0,0,13.1,70.8,0.540127,13.59
02/10/2015 13:34,1024,0,0,0,13.13,70.7,0.532728,13.6
02/10/2015 13:35,1024,0,0,0,12.99,70.7,0.52089,13.6
02/10/2015 13:36,1024,0,0,0,12.92,71.5,0.538647,13.59
02/10/2015 13:37,1024,0,0,0,12.98,71.9,0.535688,13.59
02/10/2015 13:38,1024,0,0,0,13,71.3,0.538647,13.59
02/10/2015 13:39,1024,0,0,0,12.93,71.2,0.540127,13.59
02/10/2015 13:40,1024,0,0,0,12.91,71.3,0.540127,13.59
02/10/2015 13:41,1024,0,0,0,12.98,71.1,0.531248,13.59
02/10/2015 13:42,1024,0,0,0,13.01,70.6,0.537167,13.59
02/10/2015 13:43,1024,0,0,0,13.02,70,0.529768,13.59
02/10/2015 13:44,1025,0,0,0,13.04,70.6,0.532728,13.59
02/10/2015 13:45,1024,0,0,0,13.11,70.5,0.525329,13.59
02/10/2015 13:46,1024,0,0,0,13.16,70.4,0.526809,13.59
02/10/2015 13:47,1024,0,0,0,13.15,70.3,0.528289,13.59
02/10/2015 13:48,1024,0,0,0,13.24,70.4,0.52089,13.59
02/10/2015 13:49,1025,0,0,0,13.37,69.52,0.510531,13.59
02/10/2015 13:50,1025,0,0,0,13.19,70.1,0.525329,13.59
02/10/2015 13:51,1025,0,0,0,13.21,70,0.523849,13.59
02/10/2015 13:52,1025,0,0,0,13.03,70.1,0.531248,13.58
02/10/2015 13:53,1024,0,0,0,13.05,70.2,0.532728,13.58
02/10/2015 13:54,1024,0,0,0,13.06,69.98,0.532728,13.58
02/10/2015 13:55,1024,0,0,0,12.98,69.91,0.528289,13.58
02/10/2015 13:56,1024,0,0,0,12.99,69.85,0.522369,13.58
02/10/2015 13:57,1024,0,0,0,13.08,69.29,0.513491,13.58
02/10/2015 13:58,1024,0,0,0,13.05,69.36,0.513491,13.58
02/10/2015 13:59,1024,0,0,0,13.02,69.29,0.510531,13.58
02/10/2015 14:00,1024,0,0,0,13.01,69,0.51645,13.58
02/10/2015 14:01,1024,0,0,0,13.05,69.13,0.494253,13.58
02/10/2015 14:02,1024,0,0,0,13.08,69.26,0.497213,13.58
02/10/2015 14:03,1024,0,0,0,13.19,68.93,0.506092,13.58
02/10/2015 14:04,1024,0,0,0,13.15,69.23,0.507571,13.58
02/10/2015 14:05,1024,0,0,0,13.15,69,0.510531,13.58
02/10/2015 14:06,1024,0,0,0,13.03,69.59,0.510531,13.58
02/10/2015 14:07,1024,0,0,0,12.95,69.59,0.51497,13.58
02/10/2015 14:08,1024,0,0,0,12.97,69.65,0.513491,13.58
02/10/2015 14:09,1024,0,0,0,13.02,69.69,0.51497,13.58
02/10/2015 14:10,1024,0,0,0,13,69.49,0.51941,13.58
02/10/2015 14:11,1024,0,0,0,12.88,69.95,0.51793,13.58
02/10/2015 14:12,1024,0,0,0,12.94,70,0.51497,13.58
02/10/2015 14:13,1024,0,0,0,13.14,70,0.51497,13.58
02/10/2015 14:14,1024,0,0,0,13.3,68.9,0.510531,13.58
02/10/2015 14:15,1024,0,0,0,13.24,69.19,0.51645,13.58
02/10/2015 14:16,1024,0,0,0,13.34,68.6,0.51497,13.58
02/10/2015 14:17,1024,0,0,0,13.37,68.77,0.51793,13.58
02/10/2015 14:18,1024,0,0,0,13.46,68.5,0.51793,13.58
02/10/2015 14:19,1024,0,0,0,13.43,68.73,0.492773,13.58
02/10/2015 14:20,1024,0,0,0,13.49,68.73,0.492773,13.58
02/10/2015 14:21,1024,0,0,0,13.49,68.34,0.489814,13.58
02/10/2015 14:22,1024,0,0,0,13.26,69,0.507571,13.57
02/10/2015 14:23,1024,0,0,0,13.2,69.09,0.504612,13.58
02/10/2015 14:24,1024,0,0,0,13.03,69.19,0.498693,13.57
02/10/2015 14:25,1024,0,0,0,12.99,69.69,0.507571,13.57
02/10/2015 14:26,1024,0,0,0,13.08,69.55,0.492773,13.57
02/10/2015 14:27,1024,0,0,0,13.03,69.55,0.506092,13.57
02/10/2015 14:28,1024,0,0,0,13.09,70.4,0.52089,13.57
02/10/2015 14:29,1024,0,0,0,13.29,69.82,0.51497,13.57
02/10/2015 14:30,1024,0,0,0,13.27,69.13,0.489814,13.57
02/10/2015 14:31,1024,0,0,0,13.24,68.7,0.513491,13.57
02/10/2015 14:32,1024,0,0,0,13.18,68.93,0.507571,13.57
02/10/2015 14:33,1024,0,0,0,13.16,68.8,0.51497,13.57
02/10/2015 14:34,1024,0,0,0,13.1,69.16,0.513491,13.57
02/10/2015 14:35,1024,0,0,0,13.14,68.64,0.512011,13.57
02/10/2015 14:36,1024,0,0,0,13.02,69.09,0.51497,13.57
02/10/2015 14:37,1024,0,0,0,13.06,69.39,0.507571,13.57
02/10/2015 14:38,1024,0,0,0,13.18,68.9,0.501652,13.57
02/10/2015 14:39,1024,0,0,0,13.11,69.29,0.491294,13.57
02/10/2015 14:40,1024,0,0,0,13.28,68.67,0.491294,13.57
02/10/2015 14:41,1024,0,0,0,13.1,69.26,0.489814,13.58
02/10/2015 14:42,1024,0,0,0,13.06,69.46,0.494253,13.57
02/10/2015 14:43,1024,0,0,0,13.03,69.42,0.479455,13.57
02/10/2015 14:44,1024,0,0,0,12.98,69.32,0.469097,13.57
02/10/2015 14:45,1024,0,0,0,12.91,69.59,0.438021,13.57
02/10/2015 14:46,1024,0,0,0,12.94,70,0.469097,13.57
02/10/2015 14:47,1024,0,0,0,13.08,69.85,0.461698,13.57
02/10/2015 14:48,1024,0,0,0,13.19,69.82,0.44542,13.57
02/10/2015 14:49,1024,0,0,0,13.18,68.93,0.470576,13.57
02/10/2015 14:50,1024,0,0,0,13.16,69.19,0.455778,13.57
02/10/2015 14:51,1024,0,0,0,13.19,69.32,0.466137,13.57
02/10/2015 14:52,1024,0,0,0,13.25,69.16,0.44246,13.57
02/10/2015 14:53,1024,0,0,0,13.25,69.03,0.470576,13.57
02/10/2015 14:54,1024,0,0,0,13.31,69.03,0.486854,13.57
02/10/2015 14:55,1024,0,0,0,13.34,69.16,0.479455,13.57
02/10/2015 14:56,1024,0,0,0,13.5,68.6,0.433581,13.57
02/10/2015 14:57,1024,0,0,0,13.48,68.31,0.411384,13.57
02/10/2015 14:58,1024,0,0,0,13.34,68.64,0.37291,13.57
02/10/2015 14:59,1024,0,0,0,13.4,69,0.381788,13.57
02/10/2015 15:00,1024,0,0,0,13.38,68.08,0.29892,13.57
02/10/2015 15:01,1024,0,0,0,13.12,68.86,0.338874,13.57
02/10/2015 15:02,1024,0,0,0,13.09,68.9,0.44394,13.57
02/10/2015 15:03,1024,0,0,0,13.08,69.46,0.401026,13.57
02/10/2015 15:04,1024,0,0,0,13.24,69.16,0.433581,13.57
02/10/2015 15:05,1024,0,0,0,13.22,68.8,0.406945,13.57
02/10/2015 15:06,1024,0,0,0,13.17,68.5,0.307798,13.57
02/10/2015 15:07,1024,0,0,0,13.01,69.32,0.269324,13.57
02/10/2015 15:08,1024,0,0,0,13.05,69.59,0.402506,13.57
02/10/2015 15:09,1024,0,0,0,13.1,69.32,0.312238,13.57
02/10/2015 15:10,1024,0,0,0,13.14,68.83,0.22345,13.57
02/10/2015 15:11,1024,0,0,0,13.08,69.09,0.279682,13.57
02/10/2015 15:12,1024,0,0,0,13.13,69.35,0.398066,13.57
02/10/2015 15:13,1024,0,0,0,13.25,69.13,0.412864,13.57
02/10/2015 15:14,1024,0,0,0,13.35,68.63,0.451339,13.57
02/10/2015 15:15,1024,0,0,0,13.46,68.01,0.449859,13.57
02/10/2015 15:16,1024,0,0,0,13.44,67.62,0.411384,13.57
02/10/2015 15:17,1024,0,0,0,13.42,67.42,0.36995,13.57
02/10/2015 15:18,1024,0,0,0,13.39,68.11,0.322596,13.57
02/10/2015 15:19,1024,0,0,0,13.5,68.01,0.417304,13.57
02/10/2015 15:20,1024,0,0,0,13.41,68.24,0.365511,13.57
02/10/2015 15:21,1024,0,0,0,13.39,68.7,0.401026,13.57
02/10/2015 15:22,1024,0,0,0,13.42,68.54,0.248606,13.57
02/10/2015 15:23,1024,0,0,0,13.46,67.81,0.279682,13.57
02/10/2015 15:24,1024,0,0,0,13.33,67.88,0.287081,13.57
02/10/2015 15:25,1024,0,0,0,13.3,68.08,0.273763,13.57
02/10/2015 15:26,1024,0,0,0,13.23,68.54,0.421743,13.57
02/10/2015 15:27,1024,0,0,0,13.29,68.77,0.393627,13.57
02/10/2015 15:28,1024,0,0,0,13.43,68.57,0.411384,13.57
02/10/2015 15:29,1024,0,0,0,13.43,67.95,0.433581,13.57
02/10/2015 15:30,1024,0,0,0,13.51,67.65,0.44098,13.57
02/10/2015 15:31,1024,0,0,0,13.54,67.49,0.439501,13.57
02/10/2015 15:32,1024,0,0,0,13.61,67.29,0.423223,13.57
02/10/2015 15:33,1024,0,0,0,13.59,67.55,0.427662,13.57
02/10/2015 15:34,1024,0,0,0,13.6,67.52,0.44098,13.57
02/10/2015 15:35,1024,0,0,0,13.56,67.65,0.439501,13.57
02/10/2015 15:36,1024,0,0,0,13.6,67.42,0.439501,13.56
02/10/2015 15:37,1024,0,0,0,13.52,67.52,0.44246,13.56
02/10/2015 15:38,1024,0,0,0,13.55,67.62,0.436541,13.56
02/10/2015 15:39,1024,0,0,0,13.59,67.68,0.429142,13.56
02/10/2015 15:40,1024,0,0,0,13.53,67.49,0.429142,13.56
02/10/2015 15:41,1024,0,0,0,13.53,67.88,0.423223,13.56
02/10/2015 15:42,1024,0,0,0,13.5,67.68,0.430622,13.56
02/10/2015 15:43,1024,0,0,0,13.5,67.55,0.433581,13.56
02/10/2015 15:44,1024,0,0,0,13.43,67.52,0.374389,13.56
02/10/2015 15:45,1024,0,0,0,13.45,68.08,0.353672,13.56
02/10/2015 15:46,1024,0,0,0,13.47,67.65,0.408425,13.56
02/10/2015 15:47,1024,0,0,0,13.44,68.41,0.358112,13.56
02/10/2015 15:48,1024,0,0,0,13.58,67.49,0.216051,13.56
02/10/2015 15:49,1024,0,0,0,13.46,67.45,0.325556,13.56
02/10/2015 15:50,1024,0,0,0,13.46,67.75,0.359591,13.56
02/10/2015 15:51,1024,0,0,0,13.46,67.65,0.335915,13.56
02/10/2015 15:52,1024,0,0,0,13.46,68.14,0.36995,13.56
02/10/2015 15:53,1024,0,0,0,13.51,68.27,0.387708,13.56
02/10/2015 15:54,1024,0,0,0,13.58,67.52,0.377349,13.56
02/10/2015 15:55,1024,0,0,0,13.44,67.32,0.36995,13.56
02/10/2015 15:56,1024,0,0,0,13.4,67.42,0.36847,13.56
02/10/2015 15:57,1024,0,0,0,13.41,67.32,0.383268,13.56
02/10/2015 15:58,1024,0,0,0,13.42,67.49,0.384748,13.56
02/10/2015 15:59,1024,0,0,0,13.41,67.45,0.37291,13.56
02/10/2015 16:00,1023,0,0,0,13.5,67.81,0.362551,13.56
02/10/2015 16:01,1023,0,0,0,13.65,67.52,0.361071,13.56
02/10/2015 16:02,1023,0,0,0,13.68,66.76,0.356632,13.56
02/10/2015 16:03,1023,0,0,0,13.46,67.09,0.337394,13.56
02/10/2015 16:04,1023,0,0,0,13.32,67.81,0.346273,13.56
02/10/2015 16:05,1023,0,0,0,13.34,68.24,0.316677,13.56
02/10/2015 16:06,1023,0,0,0,13.43,68.37,0.310758,13.56
02/10/2015 16:07,1023,0,0,0,13.49,68.21,0.301879,13.56
02/10/2015 16:08,1023,0,0,0,13.42,67.88,0.186455,13.56
02/10/2015 16:09,1023,0,0,0,13.24,68.2,0.176096,13.56
02/10/2015 16:10,1023,0,0,0,13.1,68.96,0.230849,13.56
02/10/2015 16:11,1023,0,0,0,13.06,69.22,0.266364,13.56
02/10/2015 16:12,1023,0,0,0,13.08,69.22,0.207172,13.56
02/10/2015 16:13,1023,0,0,0,13.12,68.99,0.29892,13.56
02/10/2015 16:14,1023,0,0,0,13.08,68.76,0.260445,13.56
02/10/2015 16:15,1023,0,0,0,13.07,68.96,0.189414,13.57
02/10/2015 16:16,1023,0,0,0,13.08,68.66,0.227889,13.57
02/10/2015 16:17,1023,0,0,0,13.07,68.89,0.233808,13.57
02/10/2015 16:18,1023,0,0,0,13.11,68.96,0.278202,13.57
02/10/2015 16:19,1023,0,0,0,13.13,68.73,0.29744,13.57
02/10/2015 16:20,1023,0,0,0,13.04,68.89,0.307798,13.57
02/10/2015 16:21,1023,0,0,0,13,69.12,0.303359,13.57
02/10/2015 16:22,1023,0,0,0,13.08,68.93,0.306319,13.57
02/10/2015 16:23,1023,0,0,0,13.04,68.8,0.291521,13.57
02/10/2015 16:24,1023,0,0,0,13.11,69.03,0.29448,13.57
02/10/2015 16:25,1023,0,0,0,13.18,69.02,0.284122,13.57
02/10/2015 16:26,1023,0,0,0,13.19,69.02,0.300399,13.57
02/10/2015 16:27,1023,0,0,0,13.33,68.89,0.303359,13.57
02/10/2015 16:28,1023,0,0,0,13.36,68.73,0.285601,13.57
02/10/2015 16:29,1023,0,0,0,13.45,68.63,0.273763,13.57
02/10/2015 16:30,1023,0,0,0,13.44,67.94,0.281162,13.57
02/10/2015 16:31,1023,0,0,0,13.43,68.34,0.293,13.57
02/10/2015 16:32,1023,0,0,0,13.41,68.17,0.29744,13.57
02/10/2015 16:33,1023,0,0,0,13.32,68.14,0.288561,13.57
02/10/2015 16:34,1023,0,0,0,13.23,68.67,0.270803,13.57
02/10/2015 16:35,1023,0,0,0,13.23,68.5,0.279682,13.57
02/10/2015 16:36,1023,0,0,0,13.24,68.4,0.278202,13.57
02/10/2015 16:37,1023,0,0,0,13.24,68.5,0.281162,13.57
02/10/2015 16:38,1023,0,0,0,13.27,68.63,0.282642,13.57
02/10/2015 16:39,1023,0,0,0,13.3,68.04,0.282642,13.57
02/10/2015 16:40,1023,0,0,0,13.17,68.47,0.278202,13.57
02/10/2015 16:41,1023,0,0,0,13.17,68.4,0.273763,13.57
02/10/2015 16:42,1023,0,0,0,13.15,68.37,0.270803,13.57
02/10/2015 16:43,1023,0,0,0,13.15,68.34,0.269324,13.57
02/10/2015 16:44,1023,0,0,0,13.24,68.17,0.267844,13.57
02/10/2015 16:45,1023,0,0,0,13.24,68.17,0.267844,13.57
02/10/2015 16:46,1023,0,0,0,13.24,68.24,0.267844,13.57
02/10/2015 16:47,1023,0,0,0,13.31,68.17,0.267844,13.57
02/10/2015 16:48,1023,0,0,0,13.26,68.24,0.264884,13.57
02/10/2015 16:49,1023,0,0,0,13.27,68.04,0.258965,13.57
02/10/2015 16:50,1023,0,0,0,13.23,67.95,0.257485,13.57
02/10/2015 16:51,1023,0,0,0,13.24,67.88,0.253046,13.57
02/10/2015 16:52,1023,0,0,0,13.3,67.72,0.245647,13.57
02/10/2015 16:53,1023,0,0,0,13.28,67.98,0.242687,13.57
02/10/2015 16:54,1023,0,0,0,13.24,68.08,0.239728,13.57
02/10/2015 16:55,1023,0,0,0,13.3,67.91,0.238248,13.57
02/10/2015 16:56,1023,0,0,0,13.22,67.95,0.239728,13.57
02/10/2015 16:57,1023,0,0,0,13.15,68.21,0.235288,13.57
02/10/2015 16:58,1023,0,0,0,13.15,68.31,0.229369,13.57
02/10/2015 16:59,1023,0,0,0,13.12,68.5,0.226409,13.57
02/10/2015 17:00,1023,0,0,0,13.08,68.7,0.226409,13.58
02/10/2015 17:01,1023,0,0,0,13.11,68.6,0.22197,13.57
02/10/2015 17:02,1023,0,0,0,13.08,68.73,0.22049,13.58
02/10/2015 17:03,1023,0,0,0,13.04,68.7,0.22049,13.58
02/10/2015 17:04,1023,0,0,0,12.97,68.8,0.22049,13.58
02/10/2015 17:05,1023,0,0,0,12.95,69.03,0.22197,13.58
02/10/2015 17:06,1023,0,0,0,12.94,69.19,0.22197,13.58
02/10/2015 17:07,1023,0,0,0,12.98,69.06,0.21901,13.58
02/10/2015 17:08,1023,0,0,0,12.98,69.06,0.216051,13.58
02/10/2015 17:09,1023,0,0,0,12.96,69.13,0.207172,13.58
02/10/2015 17:10,1023,0,0,0,12.9,69.29,0.201253,13.58
02/10/2015 17:11,1023,0,0,0,12.95,69.29,0.199773,13.58
02/10/2015 17:12,1023,0,0,0,13,69.06,0.198293,13.58
02/10/2015 17:13,1023,0,0,0,12.99,69.13,0.193854,13.58
02/10/2015 17:14,1023,0,0,0,13,69.06,0.190894,13.58
02/10/2015 17:15,1023,0,0,0,13,69.16,0.184975,13.58
02/10/2015 17:16,1023,0,0,0,13.01,69.23,0.183495,13.58
02/10/2015 17:17,1023,0,0,0,13.1,69.13,0.180536,13.58
02/10/2015 17:18,1023,0,0,0,13.09,68.77,0.179056,13.58
02/10/2015 17:19,1023,0,0,0,13.06,69,0.179056,13.58
02/10/2015 17:20,1023,0,0,0,13.03,69.13,0.176096,13.58
02/10/2015 17:21,1023,0,0,0,13.03,69,0.176096,13.59
02/10/2015 17:22,1023,0,0,0,12.98,69.19,0.176096,13.58
02/10/2015 17:23,1023,0,0,0,13,69.46,0.168697,13.58
02/10/2015 17:24,1023,0,0,0,13.06,68.9,0.164258,13.58
02/10/2015 17:25,1023,0,0,0,12.99,68.83,0.162778,13.58
02/10/2015 17:26,1023,0,0,0,12.97,68.64,0.164258,13.59
02/10/2015 17:27,1023,0,0,0,12.91,68.9,0.164258,13.59
02/10/2015 17:28,1023,0,0,0,12.96,69.29,0.158339,13.59
02/10/2015 17:29,1023,0,0,0,12.94,68.86,0.158339,13.59
02/10/2015 17:30,1023,0,0,0,12.91,69.06,0.158339,13.59
02/10/2015 17:31,1023,0,0,0,12.94,69.16,0.155379,13.59
02/10/2015 17:32,1023,0,0,0,12.97,69.16,0.155379,13.59
02/10/2015 17:33,1023,0,0,0,12.96,68.86,0.152419,13.59
02/10/2015 17:34,1023,0,0,0,12.86,69.13,0.14946,13.59
02/10/2015 17:35,1023,0,0,0,12.86,69.16,0.1465,13.59
02/10/2015 17:36,1023,0,0,0,12.82,69.32,0.142061,13.59
02/10/2015 17:37,1023,0,0,0,12.78,69.29,0.139101,13.59
02/10/2015 17:38,1023,0,0,0,12.7,69.49,0.136142,13.59
02/10/2015 17:39,1022,0,0,0,12.69,69.65,0.134662,13.59
02/10/2015 17:40,1022,0,0,0,12.68,69.78,0.133182,13.59
02/10/2015 17:41,1022,0,0,0,12.64,69.85,0.130222,13.59
02/10/2015 17:42,1022,0,0,0,12.6,70,0.127263,13.59
02/10/2015 17:43,1022,0,0,0,12.61,70.2,0.122823,13.59
02/10/2015 17:44,1022,0,0,0,12.61,70.5,0.118384,13.59
02/10/2015 17:45,1022,0,0,0,12.61,70.2,0.115424,13.59
02/10/2015 17:46,1022,0,0,0,12.6,69.95,0.113945,13.59
02/10/2015 17:47,1022,0,0,0,12.51,70,0.110985,13.6
02/10/2015 17:48,1022,0,0,0,12.51,70.3,0.108025,13.6
02/10/2015 17:49,1022,0,0,0,12.53,70.3,0.105066,13.6
02/10/2015 17:50,1022,0,0,0,12.52,70.4,0.103586,13.6
02/10/2015 17:51,1022,0,0,0,12.46,70.6,0.102106,13.6
02/10/2015 17:52,1022,0,0,0,12.38,70.9,0.100626,13.6
02/10/2015 17:53,1022,0,0,0,12.33,71.2,0.0976668,13.6
02/10/2015 17:54,1022,0,0,0,12.34,71.2,0.0947072,13.6
02/10/2015 17:55,1022,0,0,0,12.34,71.2,0.0932274,13.6
02/10/2015 17:56,1022,0,0,0,12.27,71.3,0.0902678,13.6
02/10/2015 17:57,1022,0,0,0,12.27,71.5,0.088788,13.6
02/10/2015 17:58,1022,0,0,0,12.25,71.4,0.0858284,13.6
02/10/2015 17:59,1022,0,0,0,12.2,71.5,0.0828688,13.6
02/10/2015 18:00,1022,0,0,0,12.19,71.6,0.081389,13.61
02/10/2015 18:01,1022,0,0,0,12.1,71.7,0.0784294,13.61
02/10/2015 18:02,1022,0,0,0,12.09,71.8,0.0769496,13.61
02/10/2015 18:03,1022,0,0,0,12.13,72,0.0754698,13.61
02/10/2015 18:04,1022,0,0,0,12.1,72,0.0725102,13.61
02/10/2015 18:05,1022,0,0,0,12.02,72.1,0.0710304,13.61
02/10/2015 18:06,1022,0,0,0,12.01,72,0.0680708,13.61
02/10/2015 18:07,1022,0,0,0,12,72.2,0.066591,13.61
02/10/2015 18:08,1022,0,0,0,12.02,72.2,0.0636314,13.61
02/10/2015 18:09,1022,0,0,0,12.04,72.3,0.0606718,13.61
02/10/2015 18:10,1022,0,0,0,12.05,72.3,0.0577122,13.61
02/10/2015 18:11,1022,0,0,0,12.01,72.3,0.0562324,13.62
02/10/2015 18:12,1022,0,0,0,11.92,72.4,0.0532728,13.61
02/10/2015 18:13,1022,0,0,0,11.92,72.5,0.051793,13.62
02/10/2015 18:14,1022,0,0,0,11.94,72.5,0.0488334,13.62
02/10/2015 18:15,1022,0,0,0,11.95,72.5,0.0473536,13.62
02/10/2015 18:16,1022,0,0,0,11.86,72.7,0.0458738,13.62
02/10/2015 18:17,1022,0,0,0,11.85,72.9,0.044394,13.62
02/10/2015 18:18,1022,0,0,0,11.83,72.7,0.0414344,13.62
02/10/2015 18:19,1022,0,0,0,11.76,72.9,0.0399546,13.62
02/10/2015 18:20,1022,0,0,0,11.77,73,0.036995,13.62
02/10/2015 18:21,1022,0,0,0,11.72,73,0.0340354,13.62
02/10/2015 18:22,1022,0,0,0,11.71,73.1,0.0325556,13.63
02/10/2015 18:23,1022,0,0,0,11.7,73.1,0.0310758,13.62
02/10/2015 18:24,1022,0,0,0,11.64,73.2,0.029596,13.63
02/10/2015 18:25,1022,0,0,0,11.62,73.3,0.029596,13.63
02/10/2015 18:26,1022,0,0,0,11.6,73.4,0.0266364,13.63
02/10/2015 18:27,1022,0,0,0,11.54,73.5,0.0266364,13.63
02/10/2015 18:28,1022,0,0,0,11.51,73.6,0.0251566,13.63
02/10/2015 18:29,1022,0,0,0,11.47,73.8,0.0236768,13.63
02/10/2015 18:30,1022,0,0,0,11.45,74,0.022197,13.64
02/10/2015 18:31,1022,0,0,0,11.46,74.1,0.0207172,13.64
02/10/2015 18:32,1022,0,0,0,11.48,74.1,0.0192374,13.64
02/10/2015 18:33,1022,0,0,0,11.48,74,0.0177576,13.64
02/10/2015 18:34,1022,0,0,0,11.43,74,0.0162778,13.64
02/10/2015 18:35,1022,0,0,0,11.39,74,0.014798,13.64
02/10/2015 18:36,1022,0,0,0,11.36,74.3,0.0118384,13.64
02/10/2015 18:37,1022,0,0,0,11.33,74.4,0.0103586,13.64
02/10/2015 18:38,1022,0,0,0,11.3,74.3,0.0103586,13.64
02/10/2015 18:39,1022,0,0,0,11.22,74.5,0.0103586,13.65
02/10/2015 18:40,1022,0,0,0,11.21,74.9,0.0088788,13.65
02/10/2015 18:41,1022,0,0,0,11.15,75.1,0.0088788,13.65
02/10/2015 18:42,1022,0,0,0,11.16,75.1,0.007399,13.65
02/10/2015 18:43,1022,0,0,0,11.09,75.2,0.007399,13.65
02/10/2015 18:44,1022,0,0,0,11.09,75.5,0.0059192,13.65
02/10/2015 18:45,1022,0,0,0,11.09,75.7,0.0059192,13.65
02/10/2015 18:46,1022,0,0,0,11.01,75.7,0.0044394,13.65
02/10/2015 18:47,1022,0,0,0,11,75.8,0.0044394,13.66
02/10/2015 18:48,1022,0,0,0,10.95,75.9,0.0044394,13.66
02/10/2015 18:49,1022,0,0,0,10.92,76,0.0044394,13.65
02/10/2015 18:50,1022,0,0,0,10.86,76.2,0.0029596,13.66
02/10/2015 18:51,1022,0,0,0,10.83,76.5,0.0029596,13.66
02/10/2015 18:52,1022,0,0,0,10.84,76.7,0.0029596,13.66
02/10/2015 18:53,1022,0,0,0,10.85,76.6,0.0029596,13.66
02/10/2015 18:54,1022,0,0,0,10.76,76.7,0.0014798,13.66
02/10/2015 18:55,1022,0,0,0,10.7,76.9,0.0014798,13.66
02/10/2015 18:56,1022,0,0,0,10.67,77,0.0014798,13.66
02/10/2015 18:57,1022,0,0,0,10.61,77.2,0.0014798,13.67
02/10/2015 18:58,1022,0,0,0,10.62,77.4,0.0014798,13.67
02/10/2015 18:59,1022,0,0,0,10.56,77.6,0.0014798,13.67
02/10/2015 19:00,1022,0,0,0,10.51,77.7,0.0014798,13.67
02/10/2015 19:01,1022,0,0,0,10.49,77.9,0,13.67
02/10/2015 19:02,1022,0,0,0,10.42,78.1,0,13.67
